cust_id,gender,age,id,county,card_id,open_date,card_type,credit_line
00160436,女性,44,17,新北市,835353335373938,21Nov2014,2,28
00160458,男性,46,17,新北市,384898789838684,17Feb2012,3,11
00160461,女性,42,17,新北市,992929494959197,14Nov2013,3,39
00160581,女性,48,17,新北市,975767975797673,15Nov2012,2,25
00160615,女性,41,17,新北市,002030108030503,12Oct2011,2,33
00160863,男性,43,17,新北市,002030201090301,20Mar2012,3,28
00160863,男性,44,17,新北市,354525955585954,14Jan2013,2,16
00160929,男性,52,17,新北市,266696269686766,20Oct2011,2,39
00161042,男性,43,17,新北市,850555759535452,20Jan2015,2,26
00161227,男性,48,17,新北市,127202229202424,20Oct2014,2,49
00161289,女性,51,17,新北市,463666368676464,15Feb2010,2,25
00161390,女性,55,17,新北市,383828885898283,17Jan2011,2,38
00161685,男性,39,17,新北市,682838287868685,19Nov2012,3,37
00161688,女性,47,17,新北市,827272527292326,17Dec2012,3,40
00161992,男性,45,17,新北市,270707877797873,13Feb2015,3,31
00162108,女性,46,17,新北市,160636869686163,21Jan2014,2,33
00162377,女性,45,17,新北市,585858581878682,28Dec2010,3,24
00162418,女性,53,17,新北市,487828987888781,21Dec2012,3,33
00162483,男性,48,14,臺中市,365616262616661,14Nov2013,3,41
00162595,男性,42,14,臺中市,239363534373733,21Feb2015,3,35
00162765,女性,49,14,臺中市,548484844484944,17Jan2014,3,30
00162803,女性,45,14,臺中市,783888685808388,17Jan2014,2,34
00163121,男性,41,14,臺中市,503080702050107,19Mar2010,2,25
00163152,男性,49,14,臺中市,423262721232925,18Nov2013,3,25
00163290,男性,46,14,臺中市,002030403040407,22Mar2014,3,35
00163475,男性,53,14,臺中市,883898489858388,11Jan2009,3,35
00163687,女性,51,14,臺中市,673787277737777,16Jan2012,3,22
00164717,女性,44,18,臺北市,002030404090909,20Oct2011,2,32
00164717,女性,47,18,臺北市,720292626242325,13Nov2014,3,40
00164839,女性,46,7,高雄市,871727773747679,13Feb2012,3,33
00164883,男性,44,7,高雄市,075767275707276,17Feb2012,2,47
00165198,男性,50,7,高雄市,118151915161018,13Feb2012,3,39
00165241,女性,42,7,高雄市,475737172787175,14Feb2014,2,43
00165312,男性,45,7,高雄市,782838986898987,13Nov2014,3,36
00165383,女性,45,7,高雄市,393929294919899,17Feb2012,2,35
00165484,男性,39,7,高雄市,707020403040702,20Dec2013,2,47
00165541,女性,48,7,高雄市,856545653515555,17Jan2014,2,22
00165717,男性,46,7,高雄市,953535856575952,18Feb2014,2,21
00166201,女性,47,7,高雄市,306060804010403,21Nov2014,2,26
00166583,女性,41,7,高雄市,799919698969398,15Nov2012,3,13
00167708,男性,55,17,新北市,934393231393237,17Oct2010,2,36
00167739,男性,41,17,新北市,726262725252922,24Sep2012,2,28
00167779,男性,40,17,新北市,228252722222524,19Dec2014,3,27
00167808,男性,46,17,新北市,434303035363939,20Dec2013,3,25
00167944,女性,47,17,新北市,002030801000802,24Dec2013,2,36
00168089,女性,50,17,新北市,823242422292827,16Dec2010,2,37
00168301,女性,42,17,新北市,689868680878989,17Nov2011,2,38
00168301,女性,44,17,新北市,002030801050107,25Oct2013,2,42
00168417,女性,44,17,新北市,938393438333234,17May2014,3,29
00168779,男性,49,17,新北市,248424047414544,11Nov2012,2,31
00168980,女性,50,17,新北市,669696662666867,16Mar2012,3,44
00169063,男性,42,17,新北市,651545857565955,24Jan2015,2,36
00169204,女性,40,17,新北市,877737170717975,16Jan2012,2,31
00169221,女性,48,17,新北市,975737872717576,18Nov2013,2,36
00169288,男性,43,14,臺中市,866656969606269,14Dec2008,2,21
00169406,女性,50,14,臺中市,798919997929094,16Oct2011,3,29
00169668,男性,51,14,臺中市,883898782858682,21Apr2012,3,52
00169745,女性,42,14,臺中市,839313430363830,20Jan2015,3,38
00169755,女性,45,14,臺中市,675777679737878,08Dec2013,3,40
00169802,女性,43,14,臺中市,791969193989599,14Nov2013,2,30
00170263,男性,45,14,臺中市,953555750515456,12Jan2015,2,39
00170575,男性,52,18,臺北市,156585057595059,18Oct2012,2,19
00170659,女性,45,18,臺北市,738333931353639,12Jan2015,2,28
00171029,女性,45,18,臺北市,835363835333335,22Nov2010,2,32
00171073,女性,50,18,臺北市,874707773747876,12Jan2012,3,47
00171128,女性,48,18,臺北市,866686266626062,23Nov2009,2,25
00171219,男性,53,18,臺北市,974787974757272,17Jan2014,3,22
00171292,女性,48,18,臺北市,986898383838180,16Jan2015,2,28
00171573,男性,52,7,高雄市,002040103070004,14Nov2013,3,45
00171647,女性,52,7,高雄市,779707871787079,16Dec2013,2,31
00171718,女性,49,7,高雄市,597959296999499,15Nov2012,3,36
00171977,女性,43,7,高雄市,153575654535459,11Feb2013,3,29
00171991,女性,52,7,高雄市,491939395999994,19Nov2012,2,28
00172354,女性,51,7,高雄市,468676666656963,21Oct2013,3,39
00172472,女性,54,7,高雄市,363676369646563,21Jan2014,2,43
00172541,女性,43,7,高雄市,674777478797475,20Dec2013,2,19
00172650,男性,49,7,高雄市,686898887838284,13Nov2011,3,26
00172694,女性,51,7,高雄市,346424649454843,19Feb2013,2,39
00172703,女性,50,7,高雄市,002040501020302,16Oct2014,2,32
00172740,男性,51,7,高雄市,950545553575652,14Feb2014,3,48
00172907,女性,45,7,高雄市,953535358565257,17Jan2014,3,31
00172950,男性,43,7,高雄市,965626668686861,21Feb2015,3,41
00173537,男性,40,7,高雄市,223242323222325,18Mar2014,2,13
00173686,女性,44,17,新北市,415151510141714,14Nov2013,3,25
00173706,男性,53,17,新北市,469626468646960,18Sep2014,2,50
00173760,男性,49,17,新北市,223262321232122,15Nov2012,3,30
00173818,男性,42,17,新北市,363696069646465,22Nov2013,2,24
00173828,男性,47,17,新北市,306050903040109,16Dec2010,2,24
00174064,男性,48,17,新北市,161676663646463,20Jan2015,2,32
00174390,女性,46,17,新北市,125282621262727,19Sep2013,3,41
00174641,女性,49,17,新北市,093949091929795,16Jan2012,3,16
00174710,男性,48,17,新北市,673737773727473,18Feb2011,2,25
00174836,男性,47,17,新北市,579777472727571,17Feb2012,3,35
00174877,女性,45,17,新北市,266626266606465,18Feb2011,2,32
00175156,男性,50,17,新北市,838303039353333,17Dec2009,2,31
00175254,男性,49,17,新北市,377747478737872,15Nov2012,2,42
00175292,女性,45,17,新北市,473737679747374,22Mar2014,2,27
00175344,男性,51,17,新北市,442494947434346,16Sep2009,2,48
00175436,男性,41,17,新北市,158505058555359,17Feb2015,3,37
00175479,男性,54,17,新北市,199949694979595,21Jan2014,2,45
00175537,女性,47,17,新北市,960646168686366,23Dec2014,2,32
00175733,女性,39,17,新北市,452565953585453,13Feb2012,3,47
00175797,女性,46,17,新北市,481818685858386,14Jan2013,3,39
00175813,女性,53,17,新北市,389868682828382,17Jan2014,2,26
00175986,女性,46,14,臺中市,520252020292126,20Oct2011,3,41
00175987,男性,46,14,臺中市,875707679707478,17Dec2012,2,30
00176110,男性,52,14,臺中市,906040807030309,17Dec2009,3,36
00176227,男性,46,14,臺中市,526262327262427,18Mar2011,3,38
00176847,女性,46,14,臺中市,642494147404348,19Dec2011,2,29
00176883,男性,42,14,臺中市,881898083868983,19Mar2013,3,28
00177101,女性,44,14,臺中市,002040507060309,18Aug2013,2,42
00177452,男性,45,18,臺北市,302030703000708,18Jan2013,3,25
00177552,男性,52,18,臺北市,263686664696262,13Nov2014,2,41
00177827,男性,45,18,臺北市,345454747464540,16Jan2012,3,29
00178005,女性,43,18,臺北市,575797074797375,24Dec2010,3,48
00178034,男性,51,18,臺北市,359555658525454,16Dec2013,2,36
00178286,男性,53,18,臺北市,617131513161214,19Dec2014,2,33
00178470,女性,43,12,屏東縣,103060907050704,17Feb2015,3,22
00178605,男性,48,12,屏東縣,572797372737178,13Dec2012,3,35
00179007,男性,43,12,屏東縣,680828184828483,17Nov2014,2,40
00179132,女性,46,12,屏東縣,464666367626162,13Jan2014,2,36
00179290,男性,43,12,屏東縣,695959997979596,17Feb2015,3,33
00179495,男性,44,20,桃園縣,252545755525858,15Feb2010,2,40
00179528,女性,45,20,桃園縣,606070307030205,16Jan2015,3,33
00179770,女性,40,20,桃園縣,233323835353838,22Nov2013,3,40
00179795,女性,45,20,桃園縣,002040607070609,22Nov2013,2,40
00179920,女性,45,20,桃園縣,165686667666664,19Apr2014,3,36
00180007,女性,61,20,桃園縣,781888989868581,11Feb2013,2,34
00180158,男性,57,20,桃園縣,284858486898887,12Dec2013,3,27
00180332,女性,44,20,桃園縣,098939995959997,09Jan2014,2,20
00180408,男性,45,1,彰化縣,679737678767577,17Feb2015,3,41
00180649,男性,45,1,彰化縣,352575558545655,19Dec2014,3,42
00180693,男性,43,1,彰化縣,395949796989497,22Jan2010,3,29
00180777,女性,51,1,彰化縣,012181717191914,14Jan2013,3,30
00180948,女性,47,1,彰化縣,773717470757370,15Jan2009,3,29
00181227,女性,48,1,彰化縣,570757776737679,21Dec2012,2,26
00181395,女性,55,1,彰化縣,480818982858883,12Jan2012,2,22
00181609,男性,43,1,彰化縣,364626465646466,17Jan2014,2,28
00181633,女性,50,1,彰化縣,216181312171212,21Feb2015,3,43
00181689,女性,40,1,彰化縣,146424346434745,17Dec2012,3,28
00182293,男性,39,16,臺南市,374747874727972,16Dec2010,2,22
00182312,女性,45,16,臺南市,279777375787971,20Dec2013,3,26
00182344,男性,44,16,臺南市,622222223272527,18Dec2008,3,36
00182453,男性,46,16,臺南市,002040707040602,13Dec2012,3,33
00182478,男性,42,16,臺南市,362616967666966,17Oct2007,3,15
00182688,男性,57,16,臺南市,783848385848481,17Dec2012,2,31
00182797,男性,49,16,臺南市,159535954585659,24Oct2011,2,24
00182847,女性,45,16,臺南市,586808988818584,18Nov2010,2,40
00182997,女性,47,16,臺南市,669656366606567,10Nov2013,2,38
00183136,女性,49,16,臺南市,429272324232923,17Dec2012,2,40
00183566,男性,41,12,屏東縣,267626069606968,17Oct2013,2,37
00183588,女性,50,12,屏東縣,092979396979692,19Dec2014,2,27
00183603,男性,48,12,屏東縣,575747976727071,21Oct2013,3,32
00183611,女性,53,12,屏東縣,790909398949590,17Jan2014,2,30
00183622,女性,55,12,屏東縣,856545059595355,18Jan2013,3,42
00183747,男性,47,12,屏東縣,464666868616664,16Jan2012,3,43
00183937,男性,51,12,屏東縣,537323236343239,23Dec2011,3,36
00183953,男性,49,12,屏東縣,232383039343638,17Feb2012,2,35
00184035,女性,51,12,屏東縣,335333436353034,14Mar2014,2,18
00184133,男性,48,12,屏東縣,192919394999396,14Nov2013,3,11
00184155,男性,47,12,屏東縣,865656464636360,21Feb2015,3,32
00184283,女性,43,12,屏東縣,892989897929997,13Oct2013,3,55
00184432,女性,49,20,桃園縣,857545252505859,14Feb2014,3,39
00184540,女性,46,20,桃園縣,924252226272322,13Feb2012,2,36
00184908,男性,53,20,桃園縣,221282728232621,14Feb2014,2,36
00184952,女性,43,20,桃園縣,753545852565251,20Jan2015,3,39
00185292,男性,49,20,桃園縣,204010704090302,24Jan2015,3,21
00185353,男性,46,20,桃園縣,765696367626461,18Sep2011,3,30
00185477,女性,44,1,彰化縣,384838782898584,19Sep2013,3,42
00185609,女性,47,1,彰化縣,496949599939794,17Jan2014,3,17
00185702,男性,55,1,彰化縣,401050202080505,17Jan2014,3,37
00185751,男性,41,1,彰化縣,234333736373334,22Nov2013,3,28
00185788,男性,50,1,彰化縣,938383435383639,17Oct2013,3,23
00185853,男性,49,1,彰化縣,458585457535852,19Nov2012,2,36
00185856,女性,41,1,彰化縣,999989494999494,17Jul2013,2,29
00185882,男性,49,1,彰化縣,673767473777576,19Dec2011,2,22
00186447,女性,50,1,彰化縣,883838585888483,20Jan2015,2,38
00186539,女性,58,1,彰化縣,468666969636765,23Nov2012,3,18
00186550,女性,53,1,彰化縣,453545256585252,16Dec2013,2,41
00186672,女性,47,1,彰化縣,083858587878389,18Feb2014,3,47
00187049,男性,45,16,臺南市,776787278797977,15Feb2010,3,23
00187126,男性,41,16,臺南市,565646168666664,21Jan2014,2,35
00187259,女性,56,16,臺南市,002050309030700,18Nov2013,3,23
00187341,女性,47,16,臺南市,296949998939291,23Dec2011,3,34
00187569,女性,46,16,臺南市,776737875727375,24Mar2012,3,29
00187716,男性,53,16,臺南市,002050400040609,21Jan2014,3,34
00188007,男性,45,16,臺南市,999949690979691,19Feb2013,2,36
00188028,女性,42,16,臺南市,298969095939594,15Dec2014,2,39
00188077,女性,47,16,臺南市,447434544434549,19Nov2012,2,28
00188276,女性,43,16,臺南市,635303933333536,16Oct2011,2,30
00188321,女性,42,16,臺南市,873797870747376,23Sep2010,3,17
00188599,女性,49,12,屏東縣,887898289838582,20Dec2013,2,35
00188608,女性,47,12,屏東縣,619131812151516,21Nov2011,2,39
00188692,女性,58,12,屏東縣,672727573727171,19Feb2013,2,20
00188747,男性,52,12,屏東縣,753515657555851,14Nov2013,3,33
00188869,男性,48,12,屏東縣,821272028262624,11Dec2014,3,55
00189031,男性,44,12,屏東縣,477757477757670,24Jan2015,3,27
00189168,女性,48,12,屏東縣,218111218121410,15Sep2013,2,50
00189203,女性,47,12,屏東縣,002050404040206,17Feb2015,2,26
00189220,男性,48,12,屏東縣,563646565646867,17Sep2008,2,39
00189465,女性,45,20,桃園縣,069646762636369,20Jan2015,2,27
00189587,女性,43,20,桃園縣,583858483898280,14Jan2013,3,47
00189733,女性,43,20,桃園縣,394979798949599,20Dec2010,2,33
00189748,男性,45,20,桃園縣,529242822252226,18Jan2013,3,26
00189960,男性,53,20,桃園縣,338353137323635,21Nov2011,3,32
00190360,男性,44,20,桃園縣,851525659565359,22Sep2014,3,11
00190402,男性,45,1,彰化縣,875747871757777,19Nov2012,3,29
00190406,女性,52,1,彰化縣,641474642404744,15Feb2007,2,33
00190966,男性,45,1,彰化縣,482868782878582,16Dec2013,3,24
00191116,男性,49,1,彰化縣,232383539323434,22Dec2008,2,34
00191183,女性,51,1,彰化縣,002050408070806,18Nov2013,3,32
00191217,男性,52,1,彰化縣,068656360646763,13Nov2011,3,43
00191273,女性,51,1,彰化縣,879747774737874,21Jan2011,3,38
00191451,女性,44,1,彰化縣,052585354535158,13Jan2014,3,44
00191520,男性,44,1,彰化縣,582868381818886,17Nov2011,3,37
00191600,女性,49,1,彰化縣,753555051545652,18Nov2013,2,32
00191623,男性,42,16,臺南市,361656266626363,20Dec2013,3,13
00191636,男性,58,16,臺南市,569646366636366,20Dec2013,2,25
00191699,男性,45,16,臺南市,331373639333438,13Jan2014,2,34
00191854,女性,43,16,臺南市,362656862686765,18Jan2013,2,36
00192017,女性,47,16,臺南市,002050505060704,17Jan2014,3,34
00192166,女性,44,16,臺南市,923212225242025,13Nov2014,3,40
00192379,女性,46,16,臺南市,458585655545451,19Nov2012,3,32
00192539,女性,44,16,臺南市,725232228262320,10Jan2013,2,33
00193152,男性,40,16,臺南市,753515559525455,23Apr2014,3,51
00193535,男性,51,9,苗栗縣,641464347434946,19Feb2013,2,26
00193813,女性,54,9,苗栗縣,366616566636368,19Dec2011,2,31
00194251,男性,50,21,雲林縣,432353632353339,15Feb2013,3,41
00194625,女性,45,21,雲林縣,394999896959990,23Mar2010,3,23
00194798,女性,44,4,新竹縣,854535450565355,12Jan2015,2,37
00195359,男性,43,2,嘉義縣,329262320222925,21Jan2014,2,24
00195498,女性,48,2,嘉義縣,432363534353638,14Jan2013,2,27
00195563,女性,45,2,嘉義縣,289898986828586,13Dec2012,3,35
00195571,女性,45,2,嘉義縣,241424844444140,20Dec2013,2,33
00195702,女性,48,2,嘉義縣,310141014131012,14Mar2014,2,38
00195715,女性,49,2,嘉義縣,372707674767677,17Nov2014,2,25
00195726,男性,45,2,嘉義縣,499939298969299,16Sep2012,2,26
00195792,男性,43,2,嘉義縣,421292128232823,24Oct2011,2,42
00195847,男性,49,2,嘉義縣,032323239373735,19Nov2012,2,28
00195963,女性,48,2,嘉義縣,296989499919792,15Feb2013,2,36
00196056,男性,50,2,嘉義縣,633323434383434,19Jan2009,3,21
00196116,女性,47,9,苗栗縣,992939498979798,20Dec2013,2,30
00196217,男性,53,9,苗栗縣,583898985878286,22Jan2010,3,31
00196426,男性,48,9,苗栗縣,964666366686561,15Dec2014,3,30
00196429,女性,42,9,苗栗縣,357575956525751,22Feb2011,2,22
00196502,男性,57,9,苗栗縣,721272423292327,15Feb2013,3,36
00196859,女性,52,21,雲林縣,863666360696567,20Jan2015,3,41
00197115,男性,44,21,雲林縣,058565555575750,18Nov2013,2,25
00197127,女性,48,21,雲林縣,607020609060507,23Apr2014,2,19
00197352,男性,45,21,雲林縣,616131913131412,15Dec2014,3,41
00197385,女性,52,21,雲林縣,345464646434140,09Feb2015,2,35
00197431,男性,42,21,雲林縣,187878384878489,17Jan2014,3,20
00197563,男性,42,4,新竹縣,823212523242321,25Dec2009,2,24
00197568,男性,48,4,新竹縣,796979592979799,15Feb2013,2,37
00197672,女性,48,4,新竹縣,786838685808887,16Dec2013,2,41
00197681,男性,47,4,新竹縣,471707772767876,17Jan2014,2,31
00197737,男性,50,4,新竹縣,595929699939293,27Mar2007,3,47
00197797,女性,49,4,新竹縣,541454342464848,16Jan2015,2,46
00197835,女性,48,4,新竹縣,656535652575952,20Mar2012,3,25
00198107,男性,43,2,嘉義縣,480858883838089,17Dec2012,3,34
00198392,男性,46,2,嘉義縣,745454746434844,15Mar2013,2,37
00198438,女性,42,2,嘉義縣,832333334303839,18Feb2014,2,35
00198845,女性,39,6,宜蘭縣,995979699949897,17Jan2014,2,42
00199109,女性,42,6,宜蘭縣,458505452555150,19Sep2013,2,39
00199133,男性,45,6,宜蘭縣,943464345454644,22Feb2011,3,32
00199962,女性,45,3,基隆市,674717474707074,19Dec2014,2,36
00199982,女性,40,3,基隆市,037383235393339,10Oct2012,2,36
00200034,男性,43,3,基隆市,187828381828787,21Feb2012,3,32
00200102,女性,44,3,基隆市,533373232373738,20Jan2015,2,41
00200252,男性,49,4,新竹市,570727476717575,15Sep2013,3,18
00200278,女性,59,4,新竹市,534383936383438,19Aug2012,2,37
00200304,男性,47,4,新竹市,487818582898987,22Feb2014,2,46
00200330,女性,47,4,新竹市,021292025262423,19Dec2011,2,29
00200562,男性,48,6,宜蘭縣,430323534383233,12Jan2015,2,29
00200704,男性,46,6,宜蘭縣,829222325222224,20Dec2013,3,25
00200832,女性,47,6,宜蘭縣,305060707070403,17Dec2009,3,35
00200836,女性,47,6,宜蘭縣,208040203070903,14Feb2011,3,27
00200872,男性,45,6,宜蘭縣,276737876777574,16Jan2015,2,38
00200909,女性,44,6,宜蘭縣,817151414141015,17Nov2014,3,11
00200917,男性,51,6,宜蘭縣,436383337373234,16Dec2013,2,28
00201006,女性,41,5,花蓮縣,979777874777672,20Jan2015,3,24
00201066,男性,48,5,花蓮縣,999969292979597,21Nov2014,2,39
00201087,女性,54,5,花蓮縣,967636964656467,18Nov2013,2,27
00201089,男性,46,5,花蓮縣,707000404040209,21Dec2012,3,23
00201133,男性,50,5,花蓮縣,507020301060304,15Nov2009,3,29
00201372,男性,43,5,花蓮縣,742444247444145,20Jan2012,3,27
00201432,女性,50,5,花蓮縣,742424245414742,11Dec2014,3,32
00201620,女性,44,10,南投縣,818141715191617,13Feb2012,2,29
00201622,女性,49,10,南投縣,949494145474942,09Jan2014,2,31
00201643,男性,47,10,南投縣,364686569696967,14Oct2012,3,37
00201645,女性,44,10,南投縣,537373230363233,20Jan2012,3,29
00201701,女性,46,10,南投縣,002060200030903,16Dec2013,2,33
00201716,男性,43,10,南投縣,732313332393833,13Feb2015,2,40
00201815,女性,45,10,南投縣,240464946484348,20Dec2010,3,23
00201897,女性,48,10,南投縣,619131315101915,25Feb2015,2,28
00201909,女性,42,10,南投縣,644434542414741,27Apr2011,3,29
00201962,女性,50,10,南投縣,689878686838580,21Oct2013,2,40
00202077,女性,48,12,屏東縣,285828683848487,12Sep2012,3,30
00202090,男性,46,12,屏東縣,542444446454544,21Nov2014,3,35
00202200,女性,39,12,屏東縣,320252626282923,19Apr2011,2,28
00202565,男性,48,12,屏東縣,756585950595459,15Nov2012,2,29
00202598,女性,42,12,屏東縣,855545859535250,21Jan2014,2,34
00202652,男性,54,12,屏東縣,499929495949095,21Aug2014,2,30
00202777,男性,45,12,屏東縣,738383730363334,20Oct2014,2,31
00202854,女性,49,12,屏東縣,284878588828885,16Apr2013,2,35
00203010,男性,44,12,屏東縣,584838983828388,16Jan2015,2,28
00203231,女性,41,9,苗栗縣,229222923252228,17Feb2015,3,22
00203548,女性,49,9,苗栗縣,657595357515353,18Feb2011,2,19
00203557,女性,49,9,苗栗縣,776747275757076,14Feb2011,2,44
00203595,男性,42,9,苗栗縣,022282328222524,15Sep2013,2,21
00203606,女性,49,9,苗栗縣,869656363666769,21Oct2013,3,29
00203804,女性,44,20,桃園縣,572767475797274,24Dec2013,3,21
00203965,男性,42,20,桃園縣,634383933393534,16Jan2012,3,32
00204165,男性,40,20,桃園縣,029252425272926,21Feb2015,3,36
00204948,男性,43,7,高雄市,945424345484447,14Feb2014,2,30
00205057,女性,41,7,高雄市,668636667656464,13Jan2014,2,41
00205510,男性,45,7,高雄市,002060608070406,19Dec2011,3,24
00205540,女性,43,7,高雄市,693949996939297,11Feb2013,2,36
00205759,男性,55,7,高雄市,457555659555455,20Dec2013,3,36
00206170,男性,42,7,高雄市,383878383858988,10Jan2013,2,26
00206194,男性,42,7,高雄市,413141112121411,19Dec2014,2,37
00206422,男性,41,7,高雄市,785808786828489,17Feb2012,3,26
00206522,女性,40,7,高雄市,838323233373137,21Jan2014,2,40
00206947,女性,42,3,基隆市,486858686878284,19May2009,2,36
00207193,男性,41,21,雲林縣,645494244454443,21Nov2014,3,39
00207198,女性,57,21,雲林縣,284898889818684,18Nov2013,2,35
00207266,男性,45,21,雲林縣,514171412111518,20Jan2012,2,40
00207319,女性,48,21,雲林縣,796999595959295,20Oct2014,2,44
00207856,男性,43,21,雲林縣,302090909040409,20Dec2013,2,31
00208208,女性,46,17,新北市,371757277797679,23Mar2013,2,26
00208210,男性,49,17,新北市,333323133373236,18Oct2012,2,41
00208301,女性,51,17,新北市,308030602030305,19Dec2011,3,44
00208389,男性,47,17,新北市,822272827242827,16Dec2010,3,33
00208609,男性,52,17,新北市,459595454545255,20Jan2012,3,31
00208707,男性,48,17,新北市,895979797939290,14Feb2011,3,33
00209154,男性,45,17,新北市,678747178747675,13Dec2012,3,34
00209335,女性,47,17,新北市,972727573777176,17Dec2012,2,29
00209826,男性,46,17,新北市,858585856565156,19Dec2011,3,33
00210159,女性,49,17,新北市,750515753575754,17Feb2015,2,13
00210210,男性,48,17,新北市,493929595909290,09Oct2013,2,32
00210214,女性,41,17,新北市,571797379797470,13Jan2014,2,33
00210377,女性,51,17,新北市,350555155535850,16Mar2012,3,42
00210548,女性,54,4,新竹市,844454343494546,15Feb2013,3,30
00210622,女性,47,4,新竹市,747434048454543,19Dec2011,2,15
00210666,男性,44,4,新竹市,682808982808385,21Oct2010,2,27
00210750,女性,52,4,新竹縣,433303439343433,21Dec2012,2,38
00210857,男性,50,4,新竹縣,875717978737979,18Jan2010,2,32
00210870,女性,45,4,新竹縣,254585954535457,17Jan2014,2,34
00211103,女性,48,4,新竹縣,994939290989895,15Nov2012,2,28
00211208,男性,48,2,嘉義市,955515952545351,20Dec2010,3,32
00211307,女性,49,2,嘉義市,097929398949595,23Feb2013,2,32
00211360,男性,39,2,嘉義市,845464749434944,17Jan2014,2,27
00211549,女性,41,2,嘉義縣,189898281878283,10Nov2013,3,26
00211609,男性,44,2,嘉義縣,352555054535351,21Dec2012,3,35
00211853,男性,52,2,嘉義縣,683818683878289,13Nov2014,3,42
00211995,男性,52,2,嘉義縣,168656963616367,17Feb2015,3,31
00212018,男性,47,2,嘉義縣,364686563696667,20Jan2015,2,37
00212135,男性,50,2,嘉義縣,703050802060307,22Oct2012,2,33
00212275,男性,45,1,彰化縣,544424449404745,22Nov2013,3,25
00212611,女性,44,1,彰化縣,203050207050005,14Nov2013,3,28
00212627,男性,48,1,彰化縣,994959395929193,19Dec2014,3,44
00212720,男性,44,1,彰化縣,957565755585155,19Nov2012,2,26
00212732,男性,44,1,彰化縣,895939597999496,12Dec2010,2,37
00212775,女性,51,1,彰化縣,333353633333038,19Apr2014,2,50
00212886,女性,41,1,彰化縣,495959591959898,16Dec2013,3,39
00213000,女性,52,1,彰化縣,670757875737473,16Jan2015,2,28
00213267,男性,47,1,彰化縣,584848487888484,13Feb2015,2,39
00213387,男性,44,1,彰化縣,383868685808986,17Dec2012,2,20
00213453,女性,49,1,彰化縣,579787070707275,14Feb2011,2,39
00213588,男性,46,14,臺中市,673787172707178,15Dec2014,3,14
00213995,女性,47,14,臺中市,388848285898287,15Feb2013,2,29
00214270,女性,45,14,臺中市,881858287828883,20Mar2012,3,38
00214339,男性,53,14,臺中市,638393030393130,14Jan2010,3,25
00214586,男性,44,14,臺中市,886828184828182,17Jan2014,3,28
00214856,男性,45,14,臺中市,353565759535854,20Dec2010,2,37
00214936,男性,46,18,臺北市,340474642484145,17Dec2012,3,31
00215101,女性,43,18,臺北市,853555656535653,10Jan2013,2,27
00215382,男性,52,18,臺北市,624252727202421,17Jan2011,2,41
00215882,女性,59,18,臺北市,895969692979794,17Dec2012,2,51
00216140,男性,41,19,臺東縣,061686765636768,18Jan2010,3,36
00216278,男性,52,16,臺南市,594999795919699,14Mar2014,2,36
00216313,女性,41,16,臺南市,439383237383539,16Dec2013,3,23
00216366,男性,41,16,臺南市,423232821262227,22Feb2011,2,28
00216446,男性,47,16,臺南市,027202524232922,22Feb2014,3,32
00216517,男性,43,16,臺南市,214121413101312,22Mar2011,3,28
00216558,女性,46,16,臺南市,999929096979190,18Mar2011,3,37
00216666,男性,41,16,臺南市,814151712161319,20Oct2014,3,40
00216855,男性,51,16,臺南市,728262820292529,28Oct2011,3,49
00216860,女性,51,16,臺南市,116111616151512,20Dec2013,3,20
00216866,女性,44,16,臺南市,525222829272325,14Mar2011,2,31
00216967,男性,42,16,臺南市,923262422292621,17Dec2012,2,25
00217042,女性,48,16,臺南市,924292028242323,13Feb2012,2,21
00217117,男性,40,16,臺南市,805080702070102,22Dec2008,3,10
00217214,女性,50,16,臺南市,525242521232226,19Nov2012,3,32
00217313,女性,43,16,臺南市,468636164686265,21Nov2014,3,38
00218036,男性,48,11,澎湖縣,218101813131217,18Feb2014,3,27
00218191,女性,48,11,澎湖縣,835393237343939,15Apr2014,3,39
00218491,女性,44,7,高雄市,083848682858786,17Feb2012,3,13
00218966,男性,48,7,高雄市,363656262666866,21Dec2012,3,19
00219008,男性,43,7,高雄市,320232722292829,13Jan2014,3,37
00219278,男性,62,7,高雄市,803080706090503,19Mar2013,2,23
00219359,男性,57,7,高雄市,358595853525553,21Feb2015,3,28
00219499,女性,40,7,高雄市,599999295959299,24Dec2013,2,14
00219839,男性,43,7,高雄市,299939699999498,18Feb2014,2,34
00219894,女性,43,7,高雄市,377747775737777,13Feb2015,2,40
00219900,女性,59,7,高雄市,262626364666363,17Nov2014,3,41
00219968,女性,41,7,高雄市,982898883898082,18Jan2013,3,50
00219986,男性,43,7,高雄市,934343232353636,19Mar2013,2,27
00220070,女性,50,7,高雄市,754585753565758,14Jan2013,3,32
00220126,男性,43,7,高雄市,139303733333839,17Feb2012,2,22
00220265,女性,46,17,新北市,746494740494849,21Jan2014,2,34
00220484,女性,47,17,新北市,858565659505850,17Dec2012,2,28
00220654,女性,46,17,新北市,167646868636869,22Nov2013,3,40
00220843,男性,48,17,新北市,002070603090803,13Feb2012,3,30
00220928,女性,52,17,新北市,528282820232320,16Jan2012,2,44
00221051,女性,51,17,新北市,024272321272129,20Dec2013,2,32
00221069,女性,47,17,新北市,486898082818986,14Oct2012,3,26
00221075,女性,46,17,新北市,657595252595754,17Nov2014,2,24
